onChunkLoad,func_76631_c
getChunkCoordIntPair,func_76632_l
setLightValue,func_76633_a
setExtBlockMetadata,func_76654_b
setExtSkylightValue,func_76657_c
getBlockLSBArray,func_76658_g
setBlocklightArray,func_76659_c
getBlockMSBArray,func_76660_i
getBlocklightArray,func_76661_k
getYLocation,func_76662_d
isEmpty,func_76663_a
setBlockLSBArray,func_76664_a
getExtBlockMetadata,func_76665_b
setSkylightArray,func_76666_d
createBlockMSBArray,func_76667_m
setBlockMetadataArray,func_76668_b
getMetadataArray,func_76669_j
getExtSkylightValue,func_76670_c
getSkylightArray,func_76671_l
removeInvalidBlocks,func_76672_e
setBlockMSBArray,func_76673_a
getExtBlocklightValue,func_76674_d
getNeedsRandomTick,func_76675_b
clearMSBArray,func_76676_h
setExtBlocklightValue,func_76677_d
get,func_76686_a
convertToAnvilFormat,func_76690_a
load,func_76691_a
getChunkDataInputStream,func_76704_a
outOfBounds,func_76705_d
write,func_76706_a
getOffset,func_76707_e
close,func_76708_c
isChunkSaved,func_76709_c
getChunkDataOutputStream,func_76710_b
setOffset,func_76711_a
write,func_76712_a
setChunkTimestamp,func_76713_b
getFloatRainfall,func_76727_i
decorate,func_76728_a
createBiomeDecorator,func_76729_a
getRandomWorldGenForGrass,func_76730_b
getSkyColorByTemp,func_76731_a
setTemperatureRainfall,func_76732_a
setBiomeName,func_76735_a
isHighHumidity,func_76736_e
canSpawnLightningBolt,func_76738_d
setColor,func_76739_b
getSpawningChance,func_76741_f
setEnableSnow,func_76742_b
getIntRainfall,func_76744_g
setDisableRain,func_76745_m
getEnableSnow,func_76746_c
getSpawnableList,func_76747_a
genStandardOre2,func_76793_b
genStandardOre1,func_76795_a
generateOres,func_76797_b
getChunkManager,func_76836_a
getBiomeGenAt,func_76837_b
cleanupCache,func_76838_a
getCachedBiomes,func_76839_e
getBiomeCacheBlock,func_76840_a
getBiomeGenAt,func_76885_a
getBiomeGenAt,func_76931_a
getBiomesToSpawnIn,func_76932_a
loadBlockGeneratorData,func_76933_b
getBiomeGenAt,func_76935_a
getRainfall,func_76936_a
getBiomesForGeneration,func_76937_a
cleanupCache,func_76938_b
getTemperatureAtHeight,func_76939_a
areBiomesViable,func_76940_a
renderShadow,func_76975_c
setRenderManager,func_76976_a
renderEntityOnFire,func_76977_a
renderOffsetAABB,func_76978_a
doRenderShadowAndFire,func_76979_b
renderAABB,func_76980_a
getWorldFromRenderManager,func_76982_b
getFontRendererFromRenderManager,func_76983_a
doRender,func_76986_a
renderItemIntoGUI,func_77015_a
renderQuad,func_77017_a
renderGlint,func_77018_a
renderDroppedItem,func_77020_a
renderItemOverlayIntoGUI,func_77021_b
renderEquippedItems,func_77029_c
getColorMultiplier,func_77030_a
shouldRenderPass,func_77032_a
passSpecialRender,func_77033_b
interpolateRotation,func_77034_a
inheritRenderPass,func_77035_b
renderModel,func_77036_a
getDeathMaxRotation,func_77037_a
renderLivingAt,func_77039_a
renderSwingProgress,func_77040_d
preRenderCallback,func_77041_b
setRenderPassModel,func_77042_a
rotateCorpse,func_77043_a
handleRotationFloat,func_77044_a
setCanBeCreated,func_77124_a
isVersioned,func_77125_e
getCanBeCreated,func_77126_d
getWorldTypeName,func_77127_a
getTranslateName,func_77128_b
setVersioned,func_77129_f
parseWorldType,func_77130_a
getGeneratorVersion,func_77131_c
getWorldTypeForGeneratorVersion,func_77132_a
getByName,func_77142_a
isSurvivalOrAdventure,func_77144_e
isCreative,func_77145_d
getByID,func_77146_a
configurePlayerCapabilities,func_77147_a
getID,func_77148_a
getName,func_77149_b
getHardcoreEnabled,func_77158_f
enableBonusChest,func_77159_a
getSeed,func_77160_d
getGameTypeById,func_77161_a
getGameType,func_77162_e
areCommandsAllowed,func_77163_i
isMapFeaturesEnabled,func_77164_g
getTerrainType,func_77165_h
enableCommands,func_77166_b
isBonusChestEnabled,func_77167_c
setScheduledTime,func_77176_a
placeInExistingPortal,func_77184_b
placeInPortal,func_77185_a
canCreatureTypeSpawnAtLocation,func_77190_a
performWorldGenSpawning,func_77191_a
findChunksForSpawning,func_77192_a
readRecipiesFromTags,func_77201_a
getRecipiesAsTags,func_77202_a
canRecipeBeUsed,func_77203_a
addToListWithCheck,func_77205_a
chunkXZ2Int,func_77272_a
getCenterXPos,func_77273_a
getCenterZPosition,func_77274_b
doExplosionA,func_77278_a
doExplosionB,func_77279_a
getTranslatedName,func_77316_c
getMaxEnchantability,func_77317_b
calcModifierDamage,func_77318_a
getMinLevel,func_77319_d
getName,func_77320_a
getMinEnchantability,func_77321_a
setName,func_77322_b
calcModifierLiving,func_77323_a
getWeight,func_77324_c
getMaxLevel,func_77325_b
canApplyTogether,func_77326_a
readFromTags,func_77390_a
hasSameItemsAs,func_77391_b
hasSameIDsAs,func_77393_a
getItemToBuy,func_77394_a
writeToTags,func_77395_g
getSecondItemToBuy,func_77396_b
getItemToSell,func_77397_d
hasSecondItemToBuy,func_77398_c
incrementToolUses,func_77399_f
canUnlockAchievement,func_77442_b
hasAchievementUnlocked,func_77443_a
writeStat,func_77444_a
getFoliageColorPine,func_77466_a
setFoliageBiomeColorizer,func_77467_a
getFoliageColorBasic,func_77468_c
getFoliageColorBirch,func_77469_b
getFoliageColor,func_77470_a
setClientActiveTexture,func_77472_b
setActiveTexture,func_77473_a
initializeTextures,func_77474_a
setLightmapTextureCoords,func_77475_a
setGrassBiomeColorizer,func_77479_a
getGrassColor,func_77480_a
getServerMotd,func_77487_a
getServerIpPort,func_77488_b
updateLastSeen,func_77489_c
calculateModifier,func_77493_a
getRespiration,func_77501_a
getSilkTouchModifier,func_77502_d
addRandomEnchantment,func_77504_a
mapEnchantmentData,func_77505_b
getEnchantmentLevel,func_77506_a
getKnockbackModifier,func_77507_b
getEnchantmentModifierDamage,func_77508_a
getEfficiencyModifier,func_77509_b
getAquaAffinityModifier,func_77510_g
getMaxEnchantmentLevel,func_77511_a
getEnchantmentModifierLiving,func_77512_a
buildEnchantmentList,func_77513_b
calcItemStackEnchantability,func_77514_a
applyEnchantmentModifierArray,func_77516_a
getFortuneModifier,func_77517_e
applyEnchantmentModifier,func_77518_a
getLootingModifier,func_77519_f
getAdFromPingResponse,func_77523_b
getMotdFromPingResponse,func_77524_a
getPingResponse,func_77525_a
setWasNotUpdated,func_77552_b
getWasUpdated,func_77553_a
getLanServers,func_77554_c
canEnchantItem,func_77557_a
matches,func_77569_a
getRecipeSize,func_77570_a
getRecipeOutput,func_77571_b
getCraftingResult,func_77572_b
checkMatch,func_77573_a
addRecipes,func_77583_a
addRecipes,func_77586_a
addRecipes,func_77589_a
addRecipes,func_77590_a
getRecipeList,func_77592_b
getInstance,func_77594_a
addShapelessRecipe,func_77596_b
getSmeltingList,func_77599_b
smelting,func_77602_a
addRecipes,func_77607_a
addRecipes,func_77608_a
addRecipes,func_77609_a
getMaxDamage,func_77612_l
getRarity,func_77613_e
getHasSubtypes,func_77614_k
onPlayerStoppedUsing,func_77615_a
isItemTool,func_77616_k
getIconFromDamage,func_77617_a
getIconFromDamageForRenderPass,func_77618_c
getItemEnchantability,func_77619_b
getColorFromDamage,func_77620_a
getMovingObjectPositionFromPlayer,func_77621_a
onCreated,func_77622_d
requiresMultipleRenderPasses,func_77623_v
addInformation,func_77624_a
setMaxStackSize,func_77625_d
getMaxItemUseDuration,func_77626_a
setHasSubtypes,func_77627_a
shouldRotateAroundWhenRendering,func_77629_n_
doesContainerItemLeaveCraftingGrid,func_77630_h
setPotionEffect,func_77631_c
hasContainerItem,func_77634_r
hasEffect,func_77636_d
setCreativeTab,func_77637_a
getItemStackLimit,func_77639_j
getCreativeTab,func_77640_w
setContainerItem,func_77642_a
isMap,func_77643_m_
hitEntity,func_77644_a
isDamageable,func_77645_m
getMetadata,func_77647_b
onItemUse,func_77648_a
getIconIndex,func_77650_f
getShareTag,func_77651_p
getItemStackDisplayName,func_77653_i
onEaten,func_77654_b
setUnlocalizedName,func_77655_b
setMaxDamage,func_77656_e
getUnlocalizedNameInefficiently,func_77657_g
getUnlocalizedName,func_77658_a
onItemRightClick,func_77659_a
getItemUseAction,func_77661_b
isFull3D,func_77662_d
onUpdate,func_77663_a
setFull3D,func_77664_n
getUnlocalizedName,func_77667_c
getContainerItem,func_77668_q
validBookTagContents,func_77828_a
isSplash,func_77831_g
getEffects,func_77832_l
isEffectInstant,func_77833_h
getEffects,func_77834_f
spawnCreature,func_77840_a
getToolMaterialName,func_77842_f
setPotionEffect,func_77844_a
isWolfsFavoriteMeat,func_77845_h
setAlwaysEdible,func_77848_i
onFoodEaten,func_77849_c
getToolMaterialName,func_77861_e
updateMapData,func_77872_a
getMapData,func_77873_a
tryPlaceContainedLiquid,func_77875_a
getMaxDamageArray,func_77877_c
brewBitOperations,func_77906_a
countSetFlags,func_77907_h
isFlagSet,func_77910_c
calcPotionLiquidColor,func_77911_a
parsePotionEffects,func_77912_a
applyIngredient,func_77913_a
checkFlag,func_77914_a
isFlagUnset,func_77916_d
getPotionEffects,func_77917_b
hasTagCompound,func_77942_o
tryPlaceItemIntoWorld,func_77943_a
copyItemStack,func_77944_b
updateAnimation,func_77945_a
copy,func_77946_l
isItemEnchanted,func_77948_v
loadItemStackFromNBT,func_77949_a
onFoodEaten,func_77950_b
isItemDamaged,func_77951_h
getItemDamageForDisplay,func_77952_i
getRarity,func_77953_t
getIconIndex,func_77954_c
writeToNBT,func_77955_b
isItemEnchantable,func_77956_u
useItemRightClick,func_77957_a
getMaxDamage,func_77958_k
isItemStackEqual,func_77959_d
getItemDamage,func_77960_j
hitEntity,func_77961_a
hasEffect,func_77962_s
readFromNBT,func_77963_c
setItemDamage,func_77964_b
addEnchantment,func_77966_a
isItemEqual,func_77969_a
areItemStackTagsEqual,func_77970_a
damageItem,func_77972_a
getItem,func_77973_b
onPlayerStoppedUsing,func_77974_b
getItemUseAction,func_77975_n
getMaxStackSize,func_77976_d
getUnlocalizedName,func_77977_a
getTagCompound,func_77978_p
splitStack,func_77979_a
onCrafting,func_77980_a
getHasSubtypes,func_77981_g
setTagCompound,func_77982_d
setTagInfo,func_77983_a
isItemStackDamageable,func_77984_f
isStackable,func_77985_e
getEnchantmentTagList,func_77986_q
getMaxItemUseDuration,func_77988_m
areItemStacksEqual,func_77989_b
getEnchantability,func_77995_e
getHarvestLevel,func_77996_d
getMaxUses,func_77997_a
getEfficiencyOnProperMaterial,func_77998_b
getDamageVsEntity,func_78000_c
getTabLabel,func_78013_b
setNoTitle,func_78014_h
getBackgroundImageName,func_78015_f
getTabIconItem,func_78016_d
shouldHidePlayerInventory,func_78017_i
displayAllReleventItems,func_78018_a
drawInForegroundOfTab,func_78019_g
getTabColumn,func_78020_k
getTabIndex,func_78021_a
setNoScrollbar,func_78022_j
isTabInFirstRow,func_78023_l
getTranslatedTabLabel,func_78024_c
setBackgroundImageName,func_78025_a
getDamageReductionAmount,func_78044_b
getEnchantability,func_78045_a
getDurability,func_78046_a
getTextureOffset,func_78084_a
setTextureOffset,func_78085_a
setLivingAnimations,func_78086_a
setRotationAngles,func_78087_a
render,func_78088_a
renderEars,func_78110_b
renderCloak,func_78111_c
renderSign,func_78164_a
updateRotations,func_78214_a
renderAll,func_78231_a
flipFace,func_78235_a
draw,func_78236_a
setTexturePosition,func_78240_a
render,func_78245_a
renderStringAtPos,func_78255_a
getStringWidth,func_78256_a
loadGlyphTexture,func_78257_a
renderString,func_78258_a
sizeStringToWidth,func_78259_e
getBidiFlag,func_78260_a
drawStringWithShadow,func_78261_a
trimStringToWidth,func_78262_a
getCharWidth,func_78263_a
setUnicodeFlag,func_78264_a
resetStyles,func_78265_b
renderDefaultChar,func_78266_a
splitStringWidth,func_78267_b
renderSplitString,func_78268_b
trimStringToWidth,func_78269_a
isFormatSpecial,func_78270_c
listFormattedStringToWidth,func_78271_c
isFormatColor,func_78272_b
trimStringNewline,func_78273_d
renderStringAligned,func_78274_b
setBidiFlag,func_78275_b
drawString,func_78276_b
renderUnicodeChar,func_78277_a
renderCharAtPos,func_78278_a
drawSplitString,func_78279_b
wrapFormattedStringToWidth,func_78280_d
getFormatFromString,func_78282_e
getScaledHeight_double,func_78324_d
getScaleFactor,func_78325_e
getScaledWidth,func_78326_a
getScaledWidth_double,func_78327_c
getScaledHeight,func_78328_b
setColorRGBA_F,func_78369_a
setColorRGBA,func_78370_a
startDrawing,func_78371_b
addTranslation,func_78372_c
setTranslation,func_78373_b
addVertexWithUV,func_78374_a
setNormal,func_78375_b
setColorOpaque,func_78376_a
addVertex,func_78377_a
setColorOpaque_I,func_78378_d
reset,func_78379_d
setBrightness,func_78380_c
draw,func_78381_a
startDrawingQuads,func_78382_b
disableColor,func_78383_c
setColorRGBA_I,func_78384_a
setTextureUV,func_78385_a
setColorOpaque_F,func_78386_a
rendersChunk,func_78418_a
callLists,func_78419_a
addGLRenderList,func_78420_a
resetList,func_78421_b
setupRenderList,func_78422_a
parseUserSkin,func_78432_a
setAreaOpaque,func_78433_b
setAreaTransparent,func_78434_a
hasTransparency,func_78435_c
renderItemIn2D,func_78439_a
renderItemInFirstPerson,func_78440_a
updateEquippedItem,func_78441_a
renderFireInFirstPerson,func_78442_d
renderItem,func_78443_a
resetEquippedProgress,func_78444_b
resetEquippedProgress2,func_78445_c
renderInsideOfBlock,func_78446_a
renderOverlays,func_78447_b
renderWarpedTextureOverlay,func_78448_c
enableLightmap,func_78463_b
updateRenderer,func_78464_a
updateFogColor,func_78466_h
orientCamera,func_78467_g
setupFog,func_78468_a
setFogColorBuffer,func_78469_a
updateTorchFlicker,func_78470_f
renderWorld,func_78471_a
updateLightmap,func_78472_g
getMouseOver,func_78473_a
renderRainSnow,func_78474_d
setupViewBobbing,func_78475_f
renderHand,func_78476_b
updateFovModifierHand,func_78477_e
setupOverlayRendering,func_78478_c
setupCameraTransform,func_78479_a
updateCameraAndRender,func_78480_b
getFOVModifier,func_78481_a
hurtCameraEffect,func_78482_e
disableLightmap,func_78483_a
addRainParticles,func_78484_h
isBoundingBoxInFrustum,func_78546_a
setPosition,func_78547_a
isBoxInFrustum,func_78548_b
isBoxInFrustum,func_78553_b
getInstance,func_78558_a
normalize,func_78559_a
init,func_78560_b
getEntityRenderObject,func_78713_a
getDistanceToCamera,func_78714_a
getEntityClassRenderObject,func_78715_a
getFontRenderer,func_78716_a
set,func_78717_a
getSecondaryComponents,func_78737_b
createNextComponentRandom,func_78738_b
getPrimaryComponents,func_78739_a
createNextComponent,func_78740_a
clickBlock,func_78743_b
clickBlockCreative,func_78744_a
flipPlayer,func_78745_b
setGameType,func_78746_a
enableEverythingIsScrewedUpMode,func_78747_a
setPlayerCapabilities,func_78748_a
extendedReach,func_78749_i
syncCurrentPlayItem,func_78750_j
onPlayerDestroyBlock,func_78751_a
sendPacketDropItem,func_78752_a
windowClick,func_78753_a
shouldDrawHUD,func_78755_b
sendEnchantPacket,func_78756_a
getBlockReachDistance,func_78757_d
isInCreativeMode,func_78758_h
onPlayerDamageBlock,func_78759_c
onPlayerRightClick,func_78760_a
sendSlotPacket,func_78761_a
isNotCreative,func_78762_g
gameIsSurvivalOrAdventure,func_78763_f
attackEntity,func_78764_a
updateController,func_78765_e
onStoppedUsingItem,func_78766_c
resetBlockRemoving,func_78767_c
interactWithEntitySendPacket,func_78768_b
sendUseItem,func_78769_a
setTextureOffset,func_78784_a
render,func_78785_a
addBox,func_78786_a
setTextureSize,func_78787_b
compileDisplayList,func_78788_d
addBox,func_78789_a
addBox,func_78790_a
renderWithRotation,func_78791_b
addChild,func_78792_a
setRotationPoint,func_78793_a
postRender,func_78794_c
getNextComponent,func_78814_a
getRandomComponent,func_78815_a
getNextMineShaftComponent,func_78817_b
getNBTCompound,func_78836_a
getServerDataFromNBTCompound,func_78837_a
setAcceptsTextures,func_78838_a
addServerData,func_78849_a
getServerData,func_78850_a
removeServerData,func_78851_b
loadServerList,func_78853_a
saveServerList,func_78855_b
countServers,func_78856_c
swapServers,func_78857_a
getIP,func_78861_a
parseIntWithDefault,func_78862_a
getServerAddress,func_78863_b
getPort,func_78864_b
addBlockHitEffects,func_78867_a
updateEffects,func_78868_a
getStatistics,func_78869_b
clearEffects,func_78870_a
renderLitParticles,func_78872_b
addEffect,func_78873_a
renderParticles,func_78874_a
getCenterY,func_78879_f
getZSize,func_78880_d
getCenterX,func_78881_e
getYSize,func_78882_c
getXSize,func_78883_b
intersectsWith,func_78884_a
intersectsWith,func_78885_a
offset,func_78886_a
getNewBoundingBox,func_78887_a
expandTo,func_78888_b
getComponentToAddBoundingBox,func_78889_a
isVecInside,func_78890_b
getCenterZ,func_78891_g
updatePlayerMoveState,func_78898_a
callOcclusionQueryList,func_78904_d
setupGLTranslation,func_78905_g
skipAllRenderPasses,func_78906_e
updateInFrustum,func_78908_a
getGLCallListForPass,func_78909_a
setDontDraw,func_78910_b
stopRendering,func_78911_c
distanceToEntitySquared,func_78912_a
setPosition,func_78913_a
markDirty,func_78914_f
getPlayerUsageSnooper,func_80003_ah
getUniqueID,func_80006_f
getDimensionName,func_80007_l
getPlayerCoordinates,func_82114_b
copyDataFrom,func_82141_a
setInvisible,func_82142_c
getMaxSafePointTries,func_82143_as
getMaxInPortalTime,func_82145_z
getPortalCooldown,func_82147_ab
getTeleportDirection,func_82148_at
copyLocationAndAnglesFrom,func_82149_j
isInvisible,func_82150_aj
getArmorPosition,func_82159_b
dropEquipment,func_82160_b
getArmorItemForSlot,func_82161_a
enchantEquipment,func_82162_bC
addRandomArmor,func_82164_bB
isPotionActive,func_82165_m
getArmSwingAnimationEnd,func_82166_i
collideWithEntity,func_82167_n
updateArmSwingProgress,func_82168_bl
getCurrentArmor,func_82169_q
removePotionEffect,func_82170_o
canBeSteered,func_82171_bF
getAIControlledByPlayer,func_82183_n
setCollarColor,func_82185_r
getCollarColor,func_82186_bH
setLookingForHome,func_82187_q
adjustProbability,func_82188_j
attackEntityWithRangedAttack,func_82196_d
setAggressive,func_82197_f
getAggressive,func_82198_m
setSkeletonType,func_82201_a
getSkeletonType,func_82202_m
getWatchedTargetId,func_82203_t
isArmored,func_82205_o
setChild,func_82227_f
startConversion,func_82228_a
setVillager,func_82229_g
isConverting,func_82230_o
isVillager,func_82231_m
convertToVillager,func_82232_p
getConversionTimeBoost,func_82233_q
getIsBatHanging,func_82235_h
setIsBatHanging,func_82236_f
getHideCape,func_82238_cc
setHideCape,func_82239_b
getHideCape,func_82241_s
addExperienceLevel,func_82242_a
getArmorVisibility,func_82243_bO
displayGUIAnvil,func_82244_d
isSpawnForced,func_82245_bX
isCurrentToolAdventureModeExempt,func_82246_f
canPlayerEdit,func_82247_a
setDirection,func_82328_a
getWidthPixels,func_82329_d
getHeightPixels,func_82330_g
getRotation,func_82333_j
setDisplayedItem,func_82334_a
getDisplayedItem,func_82335_i
setItemRotation,func_82336_g
setAlphaF,func_82338_g
setPotionDamage,func_82340_a
getMotionFactor,func_82341_c
isInvulnerable,func_82342_d
setInvulnerable,func_82343_e
isCommandBlockEnabled,func_82356_Z
getSpawnProtectionSize,func_82357_ak
isUsernameIndex,func_82358_a
getPlayer,func_82359_c
getRequiredPermissionLevel,func_82362_a
parseDouble,func_82363_b
getGameRules,func_82366_d
getUsernameIndex,func_82370_a
getDistanceSquaredToChunkCoordinates,func_82371_e
getMovementDirection,func_82372_a
getDefaultMinimumLevel,func_82375_f
getDefaultMaximumLevel,func_82376_e
matchesMultiplePlayers,func_82377_a
hasArguments,func_82378_b
getDefaultMaximumRange,func_82379_d
matchPlayers,func_82380_c
getArgumentMap,func_82381_h
getDefaultCount,func_82382_g
hasTheseArguments,func_82383_a
getDefaultMinimumRange,func_82384_c
matchOnePlayer,func_82386_a
renderFrameItemAsBlock,func_82403_a
renderItemAndEffectIntoGUI,func_82406_b
renderFirstPersonArm,func_82441_a
transferEntityToWorld,func_82448_a
findPlayers,func_82449_a
dispense,func_82482_a
playDispenseSound,func_82485_a
doDispense,func_82486_a
dispenseStack,func_82487_b
spawnDispenseParticles,func_82489_a
getProjectileEntity,func_82499_a
getGeneratorOptions,func_82571_y
incrementTotalWorldTime,func_82572_b
getWorldTotalTime,func_82573_f
getGameRulesInstance,func_82574_x
getTagMap,func_82579_a
removeTag,func_82580_o
createCrashReport,func_82581_a
hasNoTags,func_82582_d
skipCache,func_82589_e
getNextFreeSpace,func_82590_d
getPoolSize,func_82591_c
getObject,func_82594_a
putObject,func_82595_a
getFrontOffsetZ,func_82599_e
getFront,func_82600_a
getFrontOffsetX,func_82601_c
getX,func_82615_a
getZ,func_82616_c
getY,func_82617_b
getWorld,func_82618_k
getBlockMetadata,func_82620_h
getZInt,func_82621_f
getYInt,func_82622_e
getXInt,func_82623_d
boostSpeed,func_82632_g
isControlledByPlayer,func_82633_h
isSpeedBoosted,func_82634_f
getWorldFeatures,func_82644_b
setBiome,func_82647_a
getBiome,func_82648_a
getDefaultFlatGenerator,func_82649_e
getFlatLayers,func_82650_c
createFlatGeneratorFromString,func_82651_a
getMinY,func_82656_d
getLayerCount,func_82657_a
getFillBlockMeta,func_82658_c
setMinY,func_82660_d
getScatteredFeatureSpawnList,func_82667_a
setDefaultPlayerReputation,func_82683_b
getReputationForPlayer,func_82684_a
isMatingSeason,func_82686_i
isPlayerReputationTooLow,func_82687_d
setReputationForPlayer,func_82688_a
writeVillageDataToNBT,func_82689_b
readVillageDataFromNBT,func_82690_a
endMatingSeason,func_82692_h
recreateStructures,func_82695_e
isEntityApplicable,func_82704_a
getAnimal,func_82705_e
setObjectWatched,func_82708_h
addObjectByDataType,func_82709_a
getWatchableObjectItemStack,func_82710_f
setWatchableObjectWatched,func_82711_a
parseDoubleWithDefault,func_82712_a
parseDoubleWithDefaultAndMax,func_82713_a
parseIntWithDefaultAndMax,func_82714_a
parseIntWithDefault,func_82715_a
getRandomDoubleInRange,func_82716_a
writeCustomPotionEffectToNBT,func_82719_a
getIsAmbient,func_82720_e
setSplashPotion,func_82721_a
readCustomPotionEffectFromNBT,func_82722_b
isMagicDamage,func_82725_o
setMagicDamage,func_82726_p
getWorldVec3Pool,func_82732_R
selectEntitiesWithinAABB,func_82733_a
getChunkHeightMapMinimum,func_82734_g
getGameRules,func_82736_K
getTotalWorldTime,func_82737_E
playBroadcastSound,func_82739_e
resetUpdateEntityTick,func_82742_i
getCreationCloudUpdateTick,func_82743_f
setCloudUpdateTick,func_82744_b
broadcastSound,func_82746_a
getWorldTypeID,func_82747_f
isAdventure,func_82752_c
setPriority,func_82753_a
getGameRuleStringValue,func_82756_a
setValue,func_82757_a
getGameRuleBooleanValue,func_82758_b
getRules,func_82763_b
setOrCreateGameRule,func_82764_b
hasRule,func_82765_e
getGameRuleBooleanValue,func_82766_b
getGameRuleStringValue,func_82767_a
readGameRulesFromNBT,func_82768_a
addGameRule,func_82769_a
writeGameRulesToNBT,func_82770_a
getEnchantments,func_82781_a
setEnchantments,func_82782_a
isRecipeDisabled,func_82784_g
findMatchingRecipe,func_82787_a
canItemEditBlocks,func_82788_x
getIsRepairable,func_82789_a
getColorFromItemStack,func_82790_a
createHangingEntity,func_82810_a
getArmorMaterial,func_82812_d
getColor,func_82814_b
removeColor,func_82815_c
hasColor,func_82816_b_
setHideAddress,func_82819_b
isHidingAddress,func_82820_d
setBossStatus,func_82824_a
renderCloudsCheck,func_82829_a
getNightVisionBrightness,func_82830_a
getDisplayName,func_82833_r
canEditBlocks,func_82835_x
getItemFrame,func_82836_z
hasDisplayName,func_82837_s
getRepairCost,func_82838_A
isOnItemFrame,func_82839_y
getTooltip,func_82840_a
setRepairCost,func_82841_c
setItemFrame,func_82842_a
transferStackInSlot,func_82846_b
removeCraftingFromCrafters,func_82847_b
updateRepairOutput,func_82848_d
getStackSizeUsedInRepair,func_82849_b
updateItemName,func_82850_a
getRepairInputInventory,func_82851_a
canTakeStack,func_82869_a
onPickupFromSlot,func_82870_a
setPlayerWalkSpeed,func_82877_b
sendSettingsToServer,func_82879_c
getUnicodeFlag,func_82883_a
getBatSize,func_82889_a
getnextPoolIndex,func_83012_d
getlistAABBsize,func_83013_c
getCurrentDate,func_83015_S
addEntityCrashInfo,func_85029_a
playSound,func_85030_a
hitByEntity,func_85031_j
isEntityInvulnerable,func_85032_ar
collideWithNearbyEntities,func_85033_bc
setArrowCountInEntity,func_85034_r
getArrowCountInEntity,func_85035_bI
setCombatTask,func_85036_m
addScore,func_85039_t
setScore,func_85040_s
getThrower,func_85052_h
searchForOtherItemsNearby,func_85054_d
makeCrashReport,func_85055_a
getCategory,func_85056_g
makeCategoryDepth,func_85057_a
makeCategory,func_85058_a
firstTwoElementsOfStackTraceMatch,func_85069_a
trimStackTraceEntriesFromBottom,func_85070_b
getLocationInfo,func_85071_a
appendToStringBuilder,func_85072_a
getPrunedStackTrace,func_85073_a
renderArrowsStuckInEntity,func_85093_e
renderDebugBoundingBox,func_85094_b
playSoundToNearExcept,func_85102_a
getThundering,func_85116_n
addToCrashReport,func_85118_a
getRainTime,func_85119_k
getGameType,func_85120_o
getSaveVersion,func_85121_j
getSpawnZCoordinate,func_85123_f
getSpawnYCoordinate,func_85124_e
getSpawnXCoordinate,func_85125_d
getRaining,func_85127_l
getMapFeaturesEnabled,func_85128_b
getWorldTime,func_85129_h
getWorldGeneratorOptions,func_85130_c
getTerrainTypeOfWorld,func_85132_a
getThunderTime,func_85133_m
getCacheSizes,func_85144_b
getLowerChestInventory,func_85151_d
removeTask,func_85156_a
isAdventureModeExempt,func_85157_q
setAdventureModeExempt,func_85158_p
playSoundToNearExcept,func_85173_a
getDefaultTeleporter,func_85176_s
getRandomModelBox,func_85181_a
sameToolAndBlock,func_85182_a
drawString,func_85187_a
makePortal,func_85188_a
removeStalePortalLocations,func_85189_a
isPartOfLargeChest,func_90010_a
createChild,func_90011_a
applyRenderColor,func_90019_g
getLimitFramerate,func_90020_K
getListOfPlayers,func_90022_d
getRendererMinecraft,func_90030_a
canLoadWorld,func_90033_f
getClassFromID,func_90035_a
getFireAspectModifier,func_90036_a
canRenderOnFire,func_90999_ad
closeScreenNoPacket,func_92015_f
createParticle,func_92034_a
createBall,func_92035_a
createBurst,func_92036_a
createShaped,func_92038_a
setTwinkle,func_92043_f
setColour,func_92044_a
setTrail,func_92045_e
setFadeColour,func_92046_g
setEntityItemStack,func_92058_a
getEntityItem,func_92059_d
getIsBlank,func_92085_d
causeThornsDamage,func_92087_a
makeFireworks,func_92088_a
canApply,func_92089_a
getFireTimeForEntity,func_92093_a
negateDamage,func_92097_a
addRecipe,func_92103_a
getEnchantedItemStack,func_92111_a
addEnchantment,func_92115_a
addEnchantmentBooksToList,func_92116_a
isItemValidForSlot,func_94041_b
nextTextureIndexX,func_94053_h
hasCustomNameTag,func_94056_bM
getCustomNameTag,func_94057_bL
setCustomNameTag,func_94058_c
getAlwaysRenderNameTagForRender,func_94059_bO
setAlwaysRenderNameTag,func_94061_f
getAlwaysRenderNameTag,func_94062_bN
drawTexturedModelRectFromIcon,func_94065_a
getTntPlacedBy,func_94083_c
getDefaultDisplayTileOffset,func_94085_r
setDisplayTileOffset,func_94086_l
getMinecartType,func_94087_l
createMinecart,func_94090_a
setDisplayTileData,func_94092_k
killMinecart,func_94095_a
setHasDisplayTile,func_94096_e
getDefaultDisplayTileData,func_94097_p
getDisplayTileData,func_94098_o
getDisplayTileOffset,func_94099_q
hasDisplayTile,func_94100_s
applyDrag,func_94101_h
explodeCart,func_94103_c
ignite,func_94105_c
setMinecartPowered,func_94107_f
isMinecartPowered,func_94108_c
getAccessibleSlotsFromSide,func_94128_d
registerDestroyBlockIcons,func_94140_a
updateIcons,func_94143_a
renderItemOverlayIntoGUI,func_94148_a
renderIcon,func_94149_a
updateIcons,func_94178_a
addSlot,func_94182_a
getStitchHolder,func_94183_a
getAllStitchSlots,func_94184_a
